pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
CAL	AUR	LG4	13001	14000	0.1764705882352941	87
PAR	PUN-Y	LG4	13001	14000	0.0859827603957059	87
PAR	PUN-R	LG4	13001	14000	0.2191816554226295	87
PUN-Y	ARI	LG4	13001	14000	0.2165625779488796	87
PUN-Y	CLV	LG4	13001	14000	0.7841019832882784	87
PUN-Y	CAL	LG4	13001	14000	0.1330645161290321	87
PUN-Y	GRA	LG4	13001	14000	0.6733344837198191	87
CAL	ARI	LG4	13001	14000	0.5248838752488387	87
CAL	CLV	LG4	13001	14000	0.8469300886609499	87
CLV	ARI	LG4	13001	14000	0.8396384139099956	87
PUN-R	CLV	LG4	13001	14000	0.8042083942837853	87
PUN-R	CAL	LG4	13001	14000	0.2501855976243503	87
PAR	GRA	LG4	13001	14000	0.7602996254681648	87
LON	PAR	LG4	13001	14000	0.4769185097224284	87
LON	PUN-R	LG4	13001	14000	0.307381045951414	87
LON	GRA	LG4	13001	14000	0.9255663430420712	87
LON	CAL	LG4	13001	14000	0.0476190476190476	87
LON	CLV	LG4	13001	14000	0.903403279465122	87
LON	ARI	LG4	13001	14000	0.6523727844482562	87
LON	AUR	LG4	13001	14000	0.2258064516129032	87
PAR	CAL	LG4	13001	14000	0.3148148148148148	87
PAR	CLV	LG4	13001	14000	0.8218882404668639	87
PAR	ARI	LG4	13001	14000	0.4189162639003497	87
PAR	AUR	LG4	13001	14000	0.3578431372549019	87
PUN-Y	PUN-R	LG4	13001	14000	-0.0043869471853716	87
PUN-R	GRA	LG4	13001	14000	0.7111336615333983	87
LON	PUN-Y	LG4	13001	14000	0.1710236364816816	87
GRA	ARI	LG4	13001	14000	0.7953331152546068	87
GRA	AUR	LG4	13001	14000	0.7340067340067341	87
CLV	AUR	LG4	13001	14000	0.8111210104292228	87
ARI	AUR	LG4	13001	14000	0.4569050731800644	87
PUN-R	ARI	LG4	13001	14000	0.3368385285966594	87
PUN-R	AUR	LG4	13001	14000	0.2399599127266652	87
GRA	CAL	LG4	13001	14000	0.8212121212121212	87
GRA	CLV	LG4	13001	14000	0.9231864065339728	87
PUN-Y	AUR	LG4	13001	14000	0.186320754716981	87
PAR	CAL	LG4	14001	15000	0.0923824959481361	117
PAR	GRA	LG4	14001	15000	0.7784302833108483	117
LON	PAR	LG4	14001	15000	0.0677523429098171	117
LON	PUN-Y	LG4	14001	15000	0.0155850446477716	117
CAL	CLV	LG4	14001	15000	0.6580882050945056	117
CAL	ARI	LG4	14001	15000	0.3199835574608022	117
CAL	AUR	LG4	14001	15000	0.2577054794520548	117
CLV	ARI	LG4	14001	15000	0.5762155158888816	117
CLV	AUR	LG4	14001	15000	0.6499919453420386	117
ARI	AUR	LG4	14001	15000	0.3841492804516974	117
PUN-R	CAL	LG4	14001	15000	-0.0440354188740395	117
PUN-R	CLV	LG4	14001	15000	0.5963843543206245	117
PUN-R	ARI	LG4	14001	15000	0.2887995560084412	117
PUN-R	AUR	LG4	14001	15000	0.2453323136191224	117
GRA	CAL	LG4	14001	15000	0.8079810049019607	117
GRA	CLV	LG4	14001	15000	0.8227243102324571	117
GRA	ARI	LG4	14001	15000	0.689371821202591	117
GRA	AUR	LG4	14001	15000	0.7956989247311828	117
PAR	AUR	LG4	14001	15000	0.2585286265203204	117
PUN-Y	PUN-R	LG4	14001	15000	-0.0926525852015032	117
PUN-Y	GRA	LG4	14001	15000	0.567617076159969	117
PUN-Y	CAL	LG4	14001	15000	0.0122039566021615	117
PUN-Y	CLV	LG4	14001	15000	0.4570273020662672	117
PUN-Y	ARI	LG4	14001	15000	0.1167402227613866	117
PUN-Y	AUR	LG4	14001	15000	0.181057944480182	117
PUN-R	GRA	LG4	14001	15000	0.7391678177769008	117
PAR	CLV	LG4	14001	15000	0.6380465764752646	117
PAR	ARI	LG4	14001	15000	0.3166651088886811	117
LON	PUN-R	LG4	14001	15000	-0.0522307642070104	117
LON	GRA	LG4	14001	15000	0.8242263056092843	117
LON	CAL	LG4	14001	15000	-0.0848514921670093	117
LON	CLV	LG4	14001	15000	0.6723197596510846	117
LON	ARI	LG4	14001	15000	0.3199143933031723	117
LON	AUR	LG4	14001	15000	0.2546595574010287	117
PAR	PUN-Y	LG4	14001	15000	0.1328501673678714	117
PAR	PUN-R	LG4	14001	15000	0.1420444391493417	117
LON	PUN-R	LG4	15001	16000	0.1609876580395936	119
LON	GRA	LG4	15001	16000	0.6288156288156288	119
LON	CAL	LG4	15001	16000	0.032051282051282	119
LON	CLV	LG4	15001	16000	0.0458975722133616	119
LON	ARI	LG4	15001	16000	0.2534675656311428	119
LON	AUR	LG4	15001	16000	0.2545260915867944	119
LON	PAR	LG4	15001	16000	0.4064327485380117	119
LON	PUN-Y	LG4	15001	16000	0.0721621176341369	119
GRA	CAL	LG4	15001	16000	0.6522929500342232	119
GRA	CLV	LG4	15001	16000	0.2773467336683417	119
GRA	ARI	LG4	15001	16000	0.4454379720461845	119
GRA	AUR	LG4	15001	16000	0.6299019607843137	119
CAL	CLV	LG4	15001	16000	0.023772176958806	119
CAL	ARI	LG4	15001	16000	0.2384389803744642	119
CAL	AUR	LG4	15001	16000	0.3670886075949367	119
CLV	ARI	LG4	15001	16000	0.0128884745778433	119
CLV	AUR	LG4	15001	16000	0.0031471554556458	119
ARI	AUR	LG4	15001	16000	0.3442919717467552	119
PAR	GRA	LG4	15001	16000	0.5927189988623436	119
PAR	CAL	LG4	15001	16000	0.4021830394626364	119
PAR	PUN-Y	LG4	15001	16000	0.2789489933181908	119
PAR	PUN-R	LG4	15001	16000	0.4085500179596316	119
PAR	CLV	LG4	15001	16000	0.0658396603576149	119
PAR	ARI	LG4	15001	16000	0.180430142833689	119
PAR	AUR	LG4	15001	16000	0.456989247311828	119
PUN-Y	PUN-R	LG4	15001	16000	-0.0441788496425141	119
PUN-Y	GRA	LG4	15001	16000	0.5523593431527132	119
PUN-Y	CAL	LG4	15001	16000	0.0315494845921121	119
PUN-Y	CLV	LG4	15001	16000	-0.007686758907169	119
PUN-Y	ARI	LG4	15001	16000	0.1492827993250458	119
PUN-Y	AUR	LG4	15001	16000	0.2962912038642259	119
PUN-R	GRA	LG4	15001	16000	0.6605332631836075	119
PUN-R	CAL	LG4	15001	16000	0.097823236296879	119
PUN-R	CLV	LG4	15001	16000	0.0127371801659866	119
PUN-R	ARI	LG4	15001	16000	0.2883098290061278	119
PUN-R	AUR	LG4	15001	16000	0.4088931642952518	119
LON	ARI	LG4	16001	17000	0.4455813811685169	121
LON	AUR	LG4	16001	17000	0.2942491711057284	121
PAR	PUN-Y	LG4	16001	17000	0.5069914781858352	121
PAR	PUN-R	LG4	16001	17000	0.7930571997078306	121
PAR	GRA	LG4	16001	17000	0.8182075658733231	121
PAR	CAL	LG4	16001	17000	0.6209848255587739	121
PAR	CLV	LG4	16001	17000	0.1232744298444343	121
PAR	ARI	LG4	16001	17000	0.3558043913911871	121
CAL	CLV	LG4	16001	17000	0.2028571428571428	121
CAL	ARI	LG4	16001	17000	0.4489732146434094	121
CAL	AUR	LG4	16001	17000	0.4192762950798533	121
CLV	ARI	LG4	16001	17000	-0.059397311080204	121
CLV	AUR	LG4	16001	17000	0.213520197856554	121
ARI	AUR	LG4	16001	17000	0.5509292033985094	121
PUN-R	CAL	LG4	16001	17000	0.2538430145558427	121
PUN-R	CLV	LG4	16001	17000	0.4026781684136616	121
LON	PAR	LG4	16001	17000	0.6102332580887887	121
LON	PUN-Y	LG4	16001	17000	0.0684759703734873	121
LON	PUN-R	LG4	16001	17000	0.3086168768832355	121
LON	GRA	LG4	16001	17000	0.7325615413549548	121
PUN-R	ARI	LG4	16001	17000	0.6127440850320508	121
PUN-R	AUR	LG4	16001	17000	0.7114506629359277	121
GRA	CAL	LG4	16001	17000	0.7134029305744113	121
GRA	CLV	LG4	16001	17000	0.5736434108527132	121
GRA	ARI	LG4	16001	17000	0.6995720917937449	121
GRA	AUR	LG4	16001	17000	0.8075567506186594	121
PAR	AUR	LG4	16001	17000	0.6593574679293239	121
PUN-Y	PUN-R	LG4	16001	17000	0.0100190839694656	121
PUN-Y	GRA	LG4	16001	17000	0.625892194488052	121
PUN-Y	CAL	LG4	16001	17000	-0.0057300497767406	121
PUN-Y	CLV	LG4	16001	17000	-0.0056793306416305	121
PUN-Y	ARI	LG4	16001	17000	0.3104385716364304	121
PUN-Y	AUR	LG4	16001	17000	0.4196108333368001	121
PUN-R	GRA	LG4	16001	17000	0.8640364215578527	121
LON	CLV	LG4	16001	17000	0.2713163255407896	121
LON	CAL	LG4	16001	17000	0.0390742056176899	121
PUN-R	ARI	LG4	17001	18000	0.7524554298006926	110
PUN-R	AUR	LG4	17001	18000	0.6447707878547331	110
GRA	CAL	LG4	17001	18000	0.7700076012596374	110
GRA	CLV	LG4	17001	18000	0.9355045760593478	110
GRA	ARI	LG4	17001	18000	0.8208456051281665	110
GRA	AUR	LG4	17001	18000	0.7876984126984128	110
CAL	CLV	LG4	17001	18000	0.6932334627345543	110
CAL	ARI	LG4	17001	18000	0.5904545492752933	110
PAR	PUN-Y	LG4	17001	18000	0.571303992875167	110
PAR	PUN-R	LG4	17001	18000	0.8270802163655196	110
PAR	GRA	LG4	17001	18000	0.874074074074074	110
PAR	CAL	LG4	17001	18000	0.6945331780643369	110
PAR	CLV	LG4	17001	18000	0.754480726737049	110
PAR	ARI	LG4	17001	18000	0.4204785150364612	110
PAR	AUR	LG4	17001	18000	0.7066356228172294	110
PUN-Y	PUN-R	LG4	17001	18000	-0.0078083708128484	110
CAL	AUR	LG4	17001	18000	0.284457766203135	110
CLV	ARI	LG4	17001	18000	0.6183070455290856	110
CLV	AUR	LG4	17001	18000	0.6629030863663871	110
ARI	AUR	LG4	17001	18000	0.5783316492983354	110
PUN-Y	GRA	LG4	17001	18000	0.6811420185444601	110
PUN-Y	CAL	LG4	17001	18000	0.0859820934568431	110
PUN-Y	CLV	LG4	17001	18000	0.6902682664060725	110
PUN-Y	ARI	LG4	17001	18000	0.4788511967509206	110
PUN-Y	AUR	LG4	17001	18000	0.3311693838181336	110
PUN-R	GRA	LG4	17001	18000	0.916338855338246	110
PUN-R	CAL	LG4	17001	18000	0.383117850333651	110
PUN-R	CLV	LG4	17001	18000	0.8584132236288168	110
LON	PAR	LG4	17001	18000	0.7130596580104265	110
LON	PUN-Y	LG4	17001	18000	0.0142462975143902	110
LON	PUN-R	LG4	17001	18000	0.25652427384232	110
LON	GRA	LG4	17001	18000	0.7922927500913067	110
LON	CAL	LG4	17001	18000	0.0178298522669383	110
LON	CLV	LG4	17001	18000	0.6401365585780413	110
LON	ARI	LG4	17001	18000	0.5940058800421082	110
LON	AUR	LG4	17001	18000	0.3567391077359838	110
LON	CAL	LG4	18001	19000	0.009009009009009	94
LON	CLV	LG4	18001	19000	0.5389665921818534	94
LON	ARI	LG4	18001	19000	0.3741840871840584	94
LON	AUR	LG4	18001	19000	0.1724014550658954	94
PAR	CLV	LG4	18001	19000	0.581102592029058	94
PAR	ARI	LG4	18001	19000	0.0795299262093468	94
PAR	AUR	LG4	18001	19000	0.3117118793913731	94
PUN-Y	PUN-R	LG4	18001	19000	-0.0360368400385535	94
PUN-Y	AUR	LG4	18001	19000	0.257524664831333	94
PUN-R	GRA	LG4	18001	19000	0.892256999079707	94
PUN-R	CAL	LG4	18001	19000	0.0513087641620002	94
PUN-R	CLV	LG4	18001	19000	0.7161569287737751	94
PUN-R	ARI	LG4	18001	19000	0.4692458392150534	94
PUN-R	AUR	LG4	18001	19000	0.3071736816828618	94
GRA	CAL	LG4	18001	19000	0.8799670239076669	94
GRA	CLV	LG4	18001	19000	0.8905845929703151	94
LON	PAR	LG4	18001	19000	0.4298590998179792	94
LON	PUN-Y	LG4	18001	19000	0.0894186512514724	94
LON	PUN-R	LG4	18001	19000	0.1082791888578827	94
LON	GRA	LG4	18001	19000	0.8269850946155524	94
PAR	PUN-Y	LG4	18001	19000	0.4690225528703096	94
PAR	PUN-R	LG4	18001	19000	0.5470093573878009	94
PAR	GRA	LG4	18001	19000	0.8140646124212907	94
PAR	CAL	LG4	18001	19000	0.5157337059354351	94
PUN-Y	GRA	LG4	18001	19000	0.8215347664647783	94
PUN-Y	CAL	LG4	18001	19000	0.0361876662419812	94
PUN-Y	CLV	LG4	18001	19000	0.643686251701993	94
PUN-Y	ARI	LG4	18001	19000	0.3780831000176562	94
GRA	ARI	LG4	18001	19000	0.7516087637366444	94
GRA	AUR	LG4	18001	19000	0.7683277713698002	94
CAL	CLV	LG4	18001	19000	0.7074973191560833	94
CAL	ARI	LG4	18001	19000	0.4214479192317163	94
CAL	AUR	LG4	18001	19000	0.2640718562874252	94
CLV	ARI	LG4	18001	19000	0.6268040373041227	94
CLV	AUR	LG4	18001	19000	0.5627377396543362	94
ARI	AUR	LG4	18001	19000	0.308893623564039	94
CAL	AUR	LG4	19001	20000	0.3802929714576178	162
CLV	ARI	LG4	19001	20000	0.6976446807786714	162
CLV	AUR	LG4	19001	20000	0.556557209633464	162
ARI	AUR	LG4	19001	20000	0.3626080730195213	162
PAR	CLV	LG4	19001	20000	0.6230021360652754	162
PAR	ARI	LG4	19001	20000	0.1256128841727568	162
PAR	AUR	LG4	19001	20000	0.2945928224854657	162
PUN-Y	PUN-R	LG4	19001	20000	0.0019922619391349	162
LON	PAR	LG4	19001	20000	0.3474768280123583	162
LON	PUN-Y	LG4	19001	20000	-0.0296744526651121	162
LON	PUN-R	LG4	19001	20000	0.0137892033917584	162
LON	GRA	LG4	19001	20000	0.6374810984830009	162
PUN-R	ARI	LG4	19001	20000	0.5104703748738577	162
PUN-R	AUR	LG4	19001	20000	0.3615378274683771	162
GRA	CAL	LG4	19001	20000	0.6587976942080702	162
GRA	CLV	LG4	19001	20000	0.6371196347685194	162
GRA	ARI	LG4	19001	20000	0.6055893089686463	162
GRA	AUR	LG4	19001	20000	0.5181621667443734	162
CAL	CLV	LG4	19001	20000	0.7642304843128668	162
CAL	ARI	LG4	19001	20000	0.5061019004190939	162
PAR	PUN-Y	LG4	19001	20000	0.3166255556516898	162
PAR	PUN-R	LG4	19001	20000	0.4122901824802993	162
PAR	GRA	LG4	19001	20000	0.5380468725531559	162
PAR	CAL	LG4	19001	20000	0.4094153838063812	162
LON	CAL	LG4	19001	20000	0.0534569753170598	162
LON	CLV	LG4	19001	20000	0.7184950834171006	162
LON	ARI	LG4	19001	20000	0.4573690850392953	162
LON	AUR	LG4	19001	20000	0.2313124747465875	162
PUN-Y	GRA	LG4	19001	20000	0.6899385309453306	162
PUN-Y	CAL	LG4	19001	20000	0.0006826610345829	162
PUN-Y	CLV	LG4	19001	20000	0.7453802631377043	162
PUN-Y	ARI	LG4	19001	20000	0.4131520159047154	162
PUN-Y	AUR	LG4	19001	20000	0.289615838431435	162
PUN-R	GRA	LG4	19001	20000	0.6592295351400542	162
PUN-R	CAL	LG4	19001	20000	0.0385778742301671	162
PUN-R	CLV	LG4	19001	20000	0.756061166495809	162
PAR	CLV	LG4	20001	21000	0.4447748081071256	227
PAR	ARI	LG4	20001	21000	0.1120670191287461	227
PAR	AUR	LG4	20001	21000	0.3183986239897682	227
PUN-Y	PUN-R	LG4	20001	21000	0.0025358410539495	227
PUN-Y	GRA	LG4	20001	21000	0.5687442733008802	227
PUN-Y	CAL	LG4	20001	21000	0.0906946737516822	227
PUN-Y	CLV	LG4	20001	21000	0.5398690823655425	227
PUN-Y	ARI	LG4	20001	21000	0.3310409651742477	227
PUN-Y	AUR	LG4	20001	21000	0.1247631349404413	227
PUN-R	GRA	LG4	20001	21000	0.5405837129791055	227
PUN-R	CAL	LG4	20001	21000	0.0545726237248852	227
PUN-R	CLV	LG4	20001	21000	0.5123521502976461	227
PUN-R	ARI	LG4	20001	21000	0.2992159970402917	227
PUN-R	AUR	LG4	20001	21000	0.165307262137131	227
GRA	CAL	LG4	20001	21000	0.494015495418266	227
GRA	CLV	LG4	20001	21000	0.5262470857734954	227
GRA	ARI	LG4	20001	21000	0.486813404719413	227
GRA	AUR	LG4	20001	21000	0.4831145660762075	227
CAL	CLV	LG4	20001	21000	0.4705237958364071	227
CAL	ARI	LG4	20001	21000	0.2922475945311024	227
CAL	AUR	LG4	20001	21000	0.1611626845229036	227
CLV	ARI	LG4	20001	21000	0.4865612105176224	227
CLV	AUR	LG4	20001	21000	0.4140929077556197	227
ARI	AUR	LG4	20001	21000	0.3405536661887752	227
LON	CAL	LG4	20001	21000	0.0265146929103896	227
LON	CLV	LG4	20001	21000	0.4679703570436554	227
LON	ARI	LG4	20001	21000	0.2580198883947224	227
LON	AUR	LG4	20001	21000	0.1813798505684672	227
PAR	PUN-Y	LG4	20001	21000	0.2894483893725877	227
PAR	PUN-R	LG4	20001	21000	0.2128590565706254	227
PAR	GRA	LG4	20001	21000	0.4713368739473171	227
PAR	CAL	LG4	20001	21000	0.1965915732351537	227
LON	PAR	LG4	20001	21000	0.1262423651017384	227
LON	PUN-Y	LG4	20001	21000	0.1061367807836565	227
LON	PUN-R	LG4	20001	21000	0.0095261980242249	227
LON	GRA	LG4	20001	21000	0.4982477554281831	227
LON	GRA	LG4	21001	22000	0.8661417322834646	112
LON	PUN-R	LG4	21001	22000	0.1564072369125361	112
PUN-R	ARI	LG4	21001	22000	0.4072762186863837	112
PUN-R	AUR	LG4	21001	22000	0.3012813937942766	112
GRA	CAL	LG4	21001	22000	0.9316239316239316	112
GRA	CLV	LG4	21001	22000	0.9502475737769857	112
CAL	AUR	LG4	21001	22000	0.2645455563347497	112
CLV	ARI	LG4	21001	22000	0.8035587574630408	112
CAL	CLV	LG4	21001	22000	0.8794308769509545	112
CAL	ARI	LG4	21001	22000	0.3940774487471526	112
PUN-Y	GRA	LG4	21001	22000	0.9036650417208892	112
PUN-Y	CAL	LG4	21001	22000	-0.0362554112554112	112
PUN-Y	CLV	LG4	21001	22000	0.8451614240818158	112
PUN-Y	ARI	LG4	21001	22000	0.2433451835270445	112
PUN-R	CAL	LG4	21001	22000	-0.072465124988297	112
PUN-R	CLV	LG4	21001	22000	0.8754439042542004	112
PAR	PUN-Y	LG4	21001	22000	0.2175220122953587	112
PAR	PUN-R	LG4	21001	22000	0.3542765636774678	112
PAR	GRA	LG4	21001	22000	0.8842398884239889	112
PAR	CAL	LG4	21001	22000	0.3282344932527129	112
GRA	ARI	LG4	21001	22000	0.8719806763285024	112
GRA	AUR	LG4	21001	22000	0.78941007628975	112
PAR	AUR	LG4	21001	22000	0.1857267526422961	112
PUN-Y	PUN-R	LG4	21001	22000	-0.0311059907834101	112
PUN-Y	AUR	LG4	21001	22000	0.2647149863460334	112
PUN-R	GRA	LG4	21001	22000	0.921685733288104	112
PAR	CLV	LG4	21001	22000	0.8326250201400427	112
PAR	ARI	LG4	21001	22000	0.0330935251798561	112
CLV	AUR	LG4	21001	22000	0.6962473177394481	112
ARI	AUR	LG4	21001	22000	0.1978616241964336	112
LON	CAL	LG4	21001	22000	0.0919030042517404	112
LON	CLV	LG4	21001	22000	0.8025541187176171	112
LON	ARI	LG4	21001	22000	0.2996948141750938	112
LON	AUR	LG4	21001	22000	0.1475170754235434	112
LON	PAR	LG4	21001	22000	0.276907001044932	112
LON	PUN-Y	LG4	21001	22000	0.1468744062321869	112
LON	PAR	LG4	22001	23000	0.3278598795840175	140
LON	PUN-Y	LG4	22001	23000	0.0755706931004951	140
LON	PUN-R	LG4	22001	23000	0.0793086566910027	140
LON	GRA	LG4	22001	23000	0.7017543859649124	140
CAL	CLV	LG4	22001	23000	0.7962589645222323	140
CAL	ARI	LG4	22001	23000	0.4385493619879114	140
PAR	PUN-Y	LG4	22001	23000	0.2824373223055053	140
PAR	PUN-R	LG4	22001	23000	0.3910904428027828	140
PAR	GRA	LG4	22001	23000	0.5592694099940191	140
PAR	CAL	LG4	22001	23000	0.3698296836982969	140
GRA	CAL	LG4	22001	23000	0.8138562091503269	140
GRA	CLV	LG4	22001	23000	0.8119922043078793	140
PAR	CLV	LG4	22001	23000	0.6522998574999417	140
PAR	ARI	LG4	22001	23000	0.0812016905186341	140
PAR	AUR	LG4	22001	23000	0.2101641079936474	140
PUN-Y	PUN-R	LG4	22001	23000	-0.0501095290251917	140
CAL	AUR	LG4	22001	23000	0.4025579107414364	140
CLV	ARI	LG4	22001	23000	0.7068931587937562	140
CLV	AUR	LG4	22001	23000	0.652817291909664	140
ARI	AUR	LG4	22001	23000	0.2354501376851992	140
PUN-Y	AUR	LG4	22001	23000	0.3616899503108822	140
PUN-R	GRA	LG4	22001	23000	0.8109294245594448	140
PUN-R	CAL	LG4	22001	23000	-0.0585978374607603	140
PUN-R	CLV	LG4	22001	23000	0.8076016958842167	140
PUN-Y	GRA	LG4	22001	23000	0.8156952132855747	140
PUN-Y	CAL	LG4	22001	23000	-0.0579217107007157	140
PUN-Y	CLV	LG4	22001	23000	0.7939439423108298	140
PUN-Y	ARI	LG4	22001	23000	0.3073187302625784	140
LON	CAL	LG4	22001	23000	0.0085470085470085	140
LON	CLV	LG4	22001	23000	0.7410289307141446	140
GRA	ARI	LG4	22001	23000	0.6753513884127528	140
GRA	AUR	LG4	22001	23000	0.6541981688812304	140
LON	ARI	LG4	22001	23000	0.371638141809291	140
LON	AUR	LG4	22001	23000	0.2876181915610794	140
PUN-R	ARI	LG4	22001	23000	0.4446736364987687	140
PUN-R	AUR	LG4	22001	23000	0.4364702730158313	140
PUN-R	CAL	LG4	23001	24000	-0.0552525492055964	91
PUN-R	CLV	LG4	23001	24000	0.8559054537930644	91
PAR	PUN-Y	LG4	23001	24000	0.342017773614797	91
PAR	PUN-R	LG4	23001	24000	0.4239269766590131	91
PAR	GRA	LG4	23001	24000	0.7641819295217949	91
PAR	CAL	LG4	23001	24000	0.3809245172615564	91
PAR	CLV	LG4	23001	24000	0.7663311869138568	91
PAR	ARI	LG4	23001	24000	-0.0731837251115402	91
CAL	AUR	LG4	23001	24000	0.3817013360392356	91
CLV	ARI	LG4	23001	24000	0.7687246975274867	91
CLV	AUR	LG4	23001	24000	0.6927297449567695	91
ARI	AUR	LG4	23001	24000	0.2003509949157354	91
GRA	CAL	LG4	23001	24000	0.8322717622080679	91
GRA	CLV	LG4	23001	24000	0.9571004148308944	91
PUN-Y	CLV	LG4	23001	24000	0.7975718387744172	91
PUN-Y	ARI	LG4	23001	24000	0.3462159452899755	91
PUN-R	ARI	LG4	23001	24000	0.4531048870344888	91
PUN-R	AUR	LG4	23001	24000	0.4269564667230057	91
LON	ARI	LG4	23001	24000	0.2726115585146745	91
LON	AUR	LG4	23001	24000	0.1427833720630003	91
GRA	ARI	LG4	23001	24000	0.8466888418506199	91
GRA	AUR	LG4	23001	24000	0.7306269161644994	91
CAL	CLV	LG4	23001	24000	0.8180063748010648	91
CAL	ARI	LG4	23001	24000	0.4048362347214139	91
PUN-Y	GRA	LG4	23001	24000	0.8165424264536912	91
PUN-Y	CAL	LG4	23001	24000	-0.0313771994487356	91
PAR	AUR	LG4	23001	24000	0.2108151519207602	91
PUN-Y	PUN-R	LG4	23001	24000	-0.0668515764674431	91
LON	PAR	LG4	23001	24000	0.2488063660477453	91
LON	PUN-Y	LG4	23001	24000	0.1098345934755934	91
LON	PUN-R	LG4	23001	24000	0.0956716767649716	91
LON	GRA	LG4	23001	24000	0.7114586990157454	91
LON	CAL	LG4	23001	24000	0.0544488711819389	91
LON	CLV	LG4	23001	24000	0.713632473120801	91
PUN-R	GRA	LG4	23001	24000	0.8588843138642676	91
PUN-Y	AUR	LG4	23001	24000	0.4031847787142247	91
PAR	CLV	LG4	24001	25000	0.7662579115683477	113
PAR	ARI	LG4	24001	25000	-0.0830486365612771	113
PAR	AUR	LG4	24001	25000	0.1591762188679646	113
PUN-Y	PUN-R	LG4	24001	25000	-0.0306239565943239	113
LON	PAR	LG4	24001	25000	0.2000324700905103	113
LON	PUN-Y	LG4	24001	25000	0.0883053497581576	113
LON	PUN-R	LG4	24001	25000	0.1650352099121707	113
LON	GRA	LG4	24001	25000	0.8081849378914153	113
LON	CAL	LG4	24001	25000	0.1478270987259293	113
LON	CLV	LG4	24001	25000	0.7312887297010855	113
LON	ARI	LG4	24001	25000	0.2583350691194424	113
LON	AUR	LG4	24001	25000	0.1741424802110818	113
PAR	PUN-Y	LG4	24001	25000	0.2741772006655065	113
PAR	PUN-R	LG4	24001	25000	0.4297616548696637	113
PAR	GRA	LG4	24001	25000	0.8369697496522949	113
PAR	CAL	LG4	24001	25000	0.4262957970836907	113
CAL	AUR	LG4	24001	25000	0.4475936846109949	113
CLV	ARI	LG4	24001	25000	0.7448894604085267	113
CLV	AUR	LG4	24001	25000	0.6021642204241018	113
ARI	AUR	LG4	24001	25000	0.168731964012901	113
PUN-Y	AUR	LG4	24001	25000	0.3753622663382118	113
PUN-R	GRA	LG4	24001	25000	0.912315739823994	113
PUN-R	CAL	LG4	24001	25000	0.0119237630269457	113
PUN-R	CLV	LG4	24001	25000	0.871214447504355	113
PUN-R	ARI	LG4	24001	25000	0.4744967501909128	113
PUN-R	AUR	LG4	24001	25000	0.4788409818772748	113
GRA	CAL	LG4	24001	25000	0.9361996334051516	113
GRA	CLV	LG4	24001	25000	0.936194533929128	113
PUN-Y	GRA	LG4	24001	25000	0.8547179032551373	113
PUN-Y	CAL	LG4	24001	25000	0.0335463258785942	113
PUN-Y	CLV	LG4	24001	25000	0.7878723081220367	113
PUN-Y	ARI	LG4	24001	25000	0.2989018978978041	113
GRA	ARI	LG4	24001	25000	0.822832145629013	113
GRA	AUR	LG4	24001	25000	0.7478175237263406	113
CAL	CLV	LG4	24001	25000	0.8839898925837618	113
CAL	ARI	LG4	24001	25000	0.4876218011141286	113
PUN-Y	AUR	LG4	25001	26000	0.4612770410921092	74
PUN-R	GRA	LG4	25001	26000	0.8506843737590543	74
PUN-R	CAL	LG4	25001	26000	-0.0632234194145146	74
PUN-R	CLV	LG4	25001	26000	0.748145255759469	74
PAR	CLV	LG4	25001	26000	0.6327848155746525	74
PAR	ARI	LG4	25001	26000	0.1038251366120218	74
PAR	AUR	LG4	25001	26000	0.5769980506822613	74
PUN-Y	PUN-R	LG4	25001	26000	-0.0235849056603774	74
PUN-Y	GRA	LG4	25001	26000	0.6798997231160667	74
PUN-Y	CAL	LG4	25001	26000	-0.0198185056874763	74
PUN-Y	CLV	LG4	25001	26000	0.5650655544690788	74
PUN-Y	ARI	LG4	25001	26000	0.4876260471272575	74
PUN-R	ARI	LG4	25001	26000	0.7282501894949608	74
PUN-R	AUR	LG4	25001	26000	0.5362432085061635	74
GRA	CAL	LG4	25001	26000	0.8582677165354331	74
GRA	CLV	LG4	25001	26000	0.8561975578143121	74
LON	CAL	LG4	25001	26000	0.1364421416234887	74
LON	CLV	LG4	25001	26000	0.6708119970738844	74
LON	ARI	LG4	25001	26000	0.6597110754414125	74
LON	AUR	LG4	25001	26000	0.1492537313432835	74
PAR	PUN-Y	LG4	25001	26000	0.3200729510999658	74
PAR	PUN-R	LG4	25001	26000	0.5720189813480462	74
PAR	GRA	LG4	25001	26000	0.6092896174863388	74
PAR	CAL	LG4	25001	26000	0.5529411764705883	74
GRA	ARI	LG4	25001	26000	0.7449275362318841	74
GRA	AUR	LG4	25001	26000	0.7916666666666666	74
CAL	CLV	LG4	25001	26000	0.7463414634146341	74
CAL	ARI	LG4	25001	26000	0.7203134418324292	74
LON	PAR	LG4	25001	26000	0.5130830489192263	74
LON	PUN-Y	LG4	25001	26000	0.1560826739277425	74
LON	PUN-R	LG4	25001	26000	0.1457735159566429	74
LON	GRA	LG4	25001	26000	0.7738927738927739	74
CAL	AUR	LG4	25001	26000	0.5192488262910797	74
CLV	ARI	LG4	25001	26000	0.7657739446209716	74
CLV	AUR	LG4	25001	26000	0.734853149657039	74
